,artist_name,release_date,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
4070,Freddie Gibbs,2014-03-18,Broken (feat. Scarface),1yeTf9ZUaNlJ7637FJLtRa,45,0.53,0.604,248413,0.631,2.73e-05,11,0.123,-10.06,0,0.0892,85.082,4,0.494
4071,Chase Rice,2014-08-19,Party up (feat. Colt Ford),3R1AWrE3Pg7uJayuzlFa62,42,0.0238,0.54,193447,0.924,0.0,9,0.301,-6.054,1,0.0449,153.981,4,0.604
4072,Armin van Buuren,2014-11-28,In And Out Of Love,57nKL06bKwjaM5Y0aMtY9v,58,0.067,0.528,181680,0.705,6.4e-05,1,0.125,-6.777,1,0.029,134.983,4,0.418
4073,Flying Lotus,2014-10-06,"Coronus, the Terminator",79gyBvPc2zj3oIrhI50Eag,45,0.19,0.438,160136,0.529,0.0474,2,0.138,-6.158,0,0.0355,79.929,4,0.294
4074,Nickelback,2014-11-17,Satellite,1xzL74JWXGUWcAy2c7CsUg,52,0.117,0.424,237747,0.895,0.0,11,0.0843,-4.353,1,0.0428,165.916,4,0.505
4075,Metallica,2014-03-31,"Ronnie Rising Medley (Includes A Light In The Black, Tarot Woman, Stargazer & Kill The King)",2bhCMwWGqdKGzUHP6LkzKs,49,2.49e-05,0.301,544120,0.947,0.000119,1,0.047,-3.799,1,0.0772,129.859,4,0.351
4076,The Lacs,2014-10-28,Black Moon,4weRdciyTNXAnZGIxQI6bS,42,0.0289,0.668,199400,0.71,0.0,5,0.208,-5.699,0,0.0378,82.965,4,0.269
4077,David Bisbal,2014-01-01,Diez Mil Maneras,0bozYJjedwJwsvg7WWrWnX,61,0.337,0.655,213060,0.811,0.0,0,0.093,-4.647,1,0.0322,153.968,4,0.737
4078,Revolver Cannabis,2014-07-15,Iban Por El Del Sombrero,1LiVWZM5VOMvkmgr3J9vYZ,51,0.612,0.794,178107,0.589,6.51e-05,0,0.0505,-10.412,1,0.148,120.448,1,0.973
4079,Chris Renzema,2014-08-06,There Came a Light,4qBzmRgakEiYxjLBCFE6Mr,42,0.505,0.405,282771,0.296,0.0,6,0.141,-12.634,1,0.0307,108.124,4,0.16
4080,Tove Lo,2014-03-03,Habits (Stay High) - The Chainsmokers Extended Mix,7lxKUx67JrEoxjayHCb0Xr,50,0.00272,0.681,294253,0.778,0.00404,10,0.0896,-5.974,1,0.0364,128.059,4,0.0398
4081,Fenech-Soler,2014-08-25,Last Forever,05BaKqtVZ337eRTYFFqG8T,42,0.00619,0.459,296695,0.786,7.53e-06,0,0.081,-5.644,1,0.0333,171.054,4,0.24
4082,Cody Johnson,2014-01-14,Hurtin',3Nvh2G6LziUGKAGF7YBFfq,41,0.0407,0.487,243040,0.821,0.0,0,0.272,-4.221,1,0.0406,139.957,4,0.539
4083,Ben Rector,2014-04-08,Do You Believe in Love,3bDFlgXXdYK4B87fuxU02j,42,0.763,0.405,204785,0.107,0.0,7,0.158,-14.428,1,0.0386,175.841,4,0.332
4084,Jurassic Shark,2014-03-12,Maybe,61sHYSKJSyndNCLtmtRcv3,43,0.0726,0.0769,184033,0.881,0.0,5,0.301,-4.535,1,0.0764,203.348,4,0.44
4085,Scott Helman,2014-10-14,Bungalow,6CWIKEpJJjxLmcGhD8DN3T,50,0.0415,0.707,212093,0.828,1.77e-06,1,0.107,-4.782,1,0.0458,119.984,4,0.538
4086,Parov Stelar,2014-10-07,The Sun,6Ki0WL4ssXMIHexYSSkAOt,57,0.267,0.678,174778,0.699,0.064,11,0.134,-6.872,0,0.0531,116.895,4,0.536
4087,Sleeping At Last,2014-07-08,Uranus,0RymunZwSt0gQkZ7LNnXrx,46,0.873,0.107,259899,0.218,0.927,10,0.0603,-18.291,1,0.0413,77.009,3,0.0386
4088,Glass Animals,2014-06-06,Black Mambo - Stripped,1FhvSbjZmQQ5qeKXo6JilC,45,0.215,0.582,231205,0.617,4e-06,10,0.0805,-6.262,0,0.082,170.57,4,0.5
4089,Jamie T,2014-09-29,Zombie,22eNdxGb4tEvBt0nBCp52o,62,0.0133,0.546,246187,0.912,0.0,4,0.552,-4.341,1,0.0633,145.053,4,0.709
4090,St. Paul & The Broken Bones,2014-02-18,Broken Bones & Pocket Change,3eEc6tucWE6S8TvX0vix89,44,0.326,0.304,227240,0.656,0.0355,9,0.111,-6.242,0,0.0487,179.101,3,0.426
4091,WALK THE MOON,2014-12-02,We Are the Kids,4N8RVlei4rbiIm53Ws7p9Q,44,0.0539,0.693,217467,0.761,0.0,7,0.314,-5.47,1,0.0415,126.008,4,0.572
4092,Jasmine V,2014-08-05,That’s Me Right There,4jMVNbIJ6l6XScHsoLMQX6,45,0.0105,0.675,208502,0.648,0.0,3,0.0612,-5.531,0,0.0512,130.124,4,0.667
4093,Glass Animals,2014-06-06,Gooey - Stripped,4vQsywFuHBgwiCFe4Fg4iV,45,0.542,0.735,248424,0.418,0.029,9,0.0875,-15.099,0,0.0879,97.705,4,0.168
4094,Luis Vargas,2014-01-10,Yo No Muero en Mi Cama,4WMyTanyayUglX70vm5tCl,45,0.497,0.875,247187,0.583,2.65e-06,1,0.0651,-6.311,0,0.0659,139.986,4,0.84
4095,Ab-Soul,2014-06-24,Hunnid Stax (feat. ScHoolboy Q),6q4P5GViMZJfgpfNVr5txY,46,0.0391,0.677,203471,0.599,0.0,10,0.451,-10.917,0,0.32,134.22,4,0.631
4096,Patrick Bradley,2014-09-23,Can You Hear Me,049VqBETqY4gIRJuOJyQuF,47,0.854,0.532,304267,0.387,0.859,3,0.121,-12.23,1,0.0291,76.075,4,0.305
4097,Just Nick,2014,I Hate Everything,2qlBAesF7glyZnNqzaiHOT,43,0.259,0.69,115592,0.392,0.0,9,0.12,-6.957,1,0.0444,123.377,4,0.679
4098,Architects,2014-03-11,Broken Cross,5khYt7SYG94k4o8SsfWUHK,41,3.02e-05,0.434,232939,0.956,0.000252,8,0.119,-4.888,1,0.141,159.977,4,0.174
4099,Jason Mraz,2014-07-13,Long Drive,6keUc6LHhh1HkJfE87bnG9,42,0.199,0.53,230747,0.578,3.12e-05,7,0.102,-8.649,1,0.0342,74.01,4,0.401
4100,Magic Man,2014-07-07,Catherine,7JoGKrDZdGhJyB4WSfE2qp,42,0.00157,0.579,216120,0.879,0.0,11,0.069,-6.242,1,0.0337,113.053,4,0.551
4101,T-Pain,2014-07-21,Drankin' Patna,3o0a0VKaYQfppM2e89QuXE,45,0.0459,0.549,227160,0.604,0.0,5,0.0979,-5.251,0,0.198,173.707,4,0.511
4102,Porter Robinson,2014-07-15,Lionhearted - Arty Remix,4SpLn2FTU4zKWHHaj9z4JF,46,0.0134,0.515,317107,0.821,0.134,3,0.105,-4.45,1,0.0597,128.069,4,0.243
4103,Charli XCX,2014-12-15,Red Balloon - Bonus Track,7slO17jNwf7yI0SHLEXIXJ,42,0.0247,0.698,208973,0.773,0.000112,0,0.327,-3.257,1,0.0428,89.03,4,0.681
4104,Nicki Minaj,2014-12-15,Four Door Aventador,6HzZALdO9vjjQhyzWe9ns5,42,0.48,0.681,182667,0.657,0.0,1,0.295,-7.767,1,0.337,83.87,4,0.639
4105,Ryan Proudfoot,2014-05-06,A Man Named Job,6ivXangjlCFKGJ3pMXgFrM,42,0.694,0.839,245946,0.302,0.0,7,0.152,-10.218,1,0.0377,110.999,4,0.528
4106,Brad Derrick,2014-04-02,Moons of Evening Star,7n6hMHm0X5u4EMsUDqAUuI,47,0.942,0.0742,332081,0.125,0.936,6,0.0985,-18.08,0,0.0387,76.451,1,0.0302
4107,Siddhartha,2014-01-14,Loco,1kRBzwYo4IHhSUJkJbdvfH,63,0.478,0.675,211319,0.593,0.294,10,0.0842,-6.32,1,0.0312,91.989,4,0.815
4108,Jim Gaffigan,2014-04-29,Fried Bread,1xF3EVB6MbBHaCLpxNl35i,42,0.873,0.492,113621,0.979,0.0,6,0.469,-5.366,1,0.867,139.882,3,0.327
4109,BANKS,2014-01-01,You Should Know Where I’m Coming From,3SdK9Yiyw8NkLOmt42oF5I,47,0.6,0.435,235590,0.331,0.0,9,0.116,-7.551,0,0.0273,73.076,4,0.403
4110,Lee DeWyze,2014-01-01,Blackbird Song,41FUDbrnvoc7RH0APur9jy,43,0.44,0.235,254853,0.274,0.479,9,0.116,-9.788,0,0.0332,146.215,4,0.172
4111,Rico Love,2014-01-01,They Don't Know,4tzrdaXrV7FQMLoM0FvXdZ,42,0.145,0.777,296733,0.548,0.0,10,0.154,-6.836,0,0.0596,100.005,4,0.428
4112,Katastro,2014-11-04,Scoreboard,5jlqmVN3hse78E9LFloliz,42,0.191,0.675,189693,0.543,1.53e-05,5,0.106,-7.989,0,0.0377,126.835,4,0.48
4113,Ramin Djawadi,2014-06-10,The Children,3TMbKB8CN7PHHWDvbrkEOv,42,0.23,0.306,161253,0.454,0.704,2,0.125,-14.33,0,0.0369,144.126,3,0.125
4114,Cœur De Pirate,2014-04-29,Pilgrims On a Long Journey,3ZuXIVoa0q3D21CJY4ZLjd,50,0.993,0.297,211547,0.18,0.832,7,0.121,-16.522,0,0.0413,75.265,4,0.177
4115,Little Dragon,2014-01-01,Klapp Klapp,55O2krAAa87BgTuuASCU1m,41,0.0923,0.659,217120,0.865,0.000108,2,0.485,-4.975,0,0.0744,150.034,4,0.787
4116,Chris Brown,2014-09-16,Lady In A Glass Dress (Interlude),1UAld1v88HPATDMcEbXzks,48,0.853,0.254,77587,0.392,0.0,9,0.107,-6.235,1,0.0401,74.562,3,0.214
4117,K CAMP,2014-09-04,Till I Die,537FQYGUcu4SgCCasIhh4f,43,0.0244,0.772,224987,0.539,0.0,0,0.125,-9.57,1,0.207,141.954,4,0.322
4118,Dierks Bentley,2014-01-01,Hurt Somebody,064ZdWIS9rmRrO7XOIZP68,42,0.717,0.473,177133,0.308,0.000212,1,0.111,-11.59,1,0.0319,148.08,4,0.259
4119,Boy Named Banjo,2014-05-29,Good Feel,10iSvdIATjhC5LPEkvadni,42,0.255,0.388,344208,0.754,0.0355,0,0.179,-5.665,1,0.042,142.833,4,0.406
4120,RL Grime,2014-11-17,Kingpin (feat. Big Sean),1ccaraqAclyzuaIbo6NbgX,44,0.0652,0.707,252561,0.819,0.0,1,0.137,-4.205,0,0.0712,116.044,4,0.358
4121,Phora,2014-05-18,My Story,2PaNQBzMAqcC6PFpagiTgO,42,0.18,0.645,317910,0.659,0.0,4,0.0703,-7.042,0,0.533,82.161,4,0.707
4122,Moose Blood,2014-10-07,Swim Down,2ZgqkSGYnnpkpZGdu6hzI7,45,0.00866,0.478,197751,0.888,0.0,2,0.257,-6.013,1,0.0608,156.086,4,0.356
4123,BONES,2014-06-14,IfYouHadAZuneIHateYou,3N93nz96IDBTocl8DI6Kr9,45,0.253,0.598,129489,0.449,0.234,7,0.366,-13.059,0,0.0367,119.939,4,0.183
4124,Epic Rap Battles of History,2014-07-14,Artists vs Turtles,3mjd47Nsjbbt2uEBBiWvk7,46,0.0863,0.899,133963,0.696,2.96e-06,10,0.684,-7.635,0,0.172,124.98,4,0.555
4125,Barak,2014-04-21,Te Quiero Adorar,5DBca1pbHFI0hKJElbw781,48,0.482,0.291,370076,0.739,1.63e-05,1,0.957,-6.978,0,0.0404,145.743,4,0.172
4126,OK Go,2014-10-14,The One Moment,0EHcj6kt1l6i3fdd1hc0XQ,45,0.00157,0.509,223840,0.811,9.77e-05,0,0.332,-4.89,1,0.0547,124.001,4,0.377
4127,The Animal In Me,2014-09-10,Black Widow,2ULMWU4Nz4iJj9QYK2oeEA,46,0.00849,0.588,220244,0.959,1.44e-05,1,0.0973,-4.348,1,0.0879,163.964,4,0.645
4128,Nick Murphy / Chet Faker,2014-04-01,To Me,4VhTwrBYNNvsO96wjzFoyB,44,0.256,0.554,314930,0.339,0.0328,3,0.0991,-10.677,1,0.0233,79.979,4,0.121
4129,Barenaked Ladies,2014-11-24,God Rest Ye Merry Gentlemen / We Three Kings,6eou298JmAGYShrwYuLxJ2,41,0.666,0.571,206480,0.552,0.0,5,0.651,-8.766,1,0.0439,91.836,4,0.792
4130,Angels & Airwaves,2014-12-09,Tunnels,6vrrt392FlKqcbLxH3bxKQ,46,0.00102,0.443,250180,0.657,0.472,1,0.107,-6.679,1,0.0458,177.91,4,0.165
4131,Picea,2014-10-06,No Stress,2eJD8FklQeEzosiz3qzEPY,48,0.995,0.65,78991,0.138,0.965,2,0.109,-17.802,1,0.113,114.565,4,0.622
4132,Milky Chance,2014-06-20,Becoming,3Gl2zYelYDlusFWT4QzRsa,42,0.91,0.839,144000,0.541,0.0109,8,0.0485,-7.931,1,0.0424,100.022,4,0.794
4133,clipping.,2014-06-10,Work Work,3xnAzzr9gNrLTXNUjqPMpm,46,0.0597,0.897,223742,0.555,0.0,1,0.246,-9.232,1,0.423,96.998,4,0.43
4134,Slash,2014-09-16,Bent To Fly,6LbRIYk8qZFftEa5Yu2gpJ,42,0.042,0.43,296707,0.939,8.32e-06,8,0.0764,-3.781,0,0.0539,149.065,4,0.47
4135,Chris Tomlin,2014-10-27,Jesus Loves Me,1uYzjO9kztEi2KVSS5rDgE,45,0.0626,0.368,211507,0.614,0.0,0,0.149,-3.927,1,0.0304,81.949,4,0.306
4136,Catfish and the Bottlemen,2014-09-15,Sidewinder,2en1nX6nl7OnpGMx7Hh5Un,53,0.00029,0.413,206540,0.723,0.0249,6,0.375,-5.206,0,0.0587,128.318,4,0.277
4137,Lea Michele,2014-02-28,Battlefield,3yqvUrjx9ZuAfbmVx0DUOK,50,0.769,0.565,258067,0.414,0.0,7,0.18,-6.108,1,0.0254,95.045,4,0.127
4138,Pia Mia,2014-01-01,Mr. President,6fdSTJlEDnjzNMQaCAVxUd,47,0.254,0.801,182093,0.52,0.0,5,0.0843,-6.298,0,0.0443,95.004,4,0.704
4139,BONES,2014-01-01,DeadBoy,6nIKYXwTR8vXbZoyvTE1yQ,46,0.021,0.685,134818,0.612,0.0,2,0.133,-11.627,1,0.0881,119.988,4,0.81
4140,OK Go,2014-10-14,Another Set of Issues,6pprS3AuOBwqFvCKCB9MJG,45,0.123,0.665,237544,0.77,0.0384,5,0.103,-6.923,1,0.129,80.182,4,0.529
4141,Elder Island,2014-07-28,Garden,71yBmLTZ6wmxcHUhtSObXV,53,0.391,0.585,261136,0.285,0.0124,9,0.35,-13.027,0,0.0341,102.039,4,0.0866
4142,AKMU,2014-04-07,Melted,0fXl8VsWUiIdJN0YDGey24,51,0.832,0.387,235555,0.361,0.0,2,0.103,-5.828,0,0.0311,122.74,4,0.167
4143,Hans Zimmer,2014-11-18,Afraid of Time,1iXv2OfjDejcDP5lIb4YZr,52,0.92,0.251,152673,0.00336,0.0234,2,0.119,-38.793,0,0.0435,119.827,3,0.0483
4144,Leslie Odom Jr.,2014,Autumn Leaves,6Gg1JmIwVJLmROjMFWl2tz,46,0.8,0.456,191213,0.547,0.0,7,0.0926,-11.957,0,0.0292,89.325,4,0.492
4145,Brad Derrick,2014-04-02,"Moth, Butterfly, and Torchbug",6VIzhy3Jeg6H1Ure3RfYVL,47,0.896,0.0703,342201,0.135,0.907,7,0.109,-19.117,1,0.0381,75.057,4,0.0338
4146,P-Square,2014-09-12,Shekini,0J5yZ8WhWPyNnDYg1EWN4J,54,0.0226,0.82,218095,0.857,0.0163,9,0.0283,-4.862,0,0.0756,94.459,3,0.981
4147,Royal Blood,2014-08-25,You Can Be So Cruel,1tM14FeXP9gUVd4ynVzLRq,42,0.000672,0.327,164472,0.742,0.041,9,0.154,-6.556,1,0.0362,102.024,3,0.701
4148,SoMo,2014-01-01,Hush,3Al3nRVkc3cUuLa6aMz4hI,41,0.483,0.825,197507,0.576,0.0,4,0.272,-6.222,1,0.0862,104.933,4,0.622
4149,Young Money,2014-01-01,We Alright,7Ij7OiGCUjOkkqZ4ZTb76o,45,0.0142,0.447,311373,0.868,0.0,0,0.154,-3.868,1,0.431,188.568,5,0.56
4150,Jon McLaughlin,2014-11-11,Away in a Manger,0ijoOrD2bDk5O5OOZjZNP9,47,0.8,0.418,243887,0.243,0.00101,6,0.108,-10.818,1,0.0275,75.746,3,0.176
4151,Baby Lullaby,2014-10-23,Calm Piano,2b9xR1fFxXlTe2XycYi6Xm,48,0.957,0.654,102792,0.0347,0.955,7,0.111,-21.818,0,0.0519,107.063,3,0.101
4152,Ann Sweeten,2014-02-14,Send Me an Angel,2jbaZv3OX0NZdqQ9Ijy9p0,47,0.969,0.313,352547,0.129,0.878,0,0.115,-19.156,1,0.0344,68.635,3,0.117
4153,Chevelle,2014-04-01,Hunter Eats Hunter,6jkGT9Em8eyf1WmnFOD1sP,43,2.8e-05,0.425,345529,0.852,0.118,0,0.377,-5.977,1,0.0525,147.013,4,0.138
4154,Seahaven,2014-03-25,Andreas,1C74Q4Zrrsq07Tp2IOKMQU,43,0.0294,0.586,191787,0.503,0.0,2,0.109,-7.608,1,0.0276,134.01,4,0.228
4155,Linkin Park,2014-06-13,A Line in the Sand,4BRvD5QdauTo8EuUvYchu3,51,0.037,0.291,395067,0.922,0.0198,2,0.101,-4.968,1,0.0885,99.706,4,0.0404
4156,Dustin Lynch,2014-09-09,After Party,5JS6IMCihH8U8kTSvyfksO,42,0.000588,0.434,195573,0.795,0.0,7,0.392,-4.989,1,0.0339,83.904,4,0.235
4157,Bastille,2014-12-01,Torn Apart (Bastille Vs. GRADES),6aG4HwledcA0bMC43LTXjS,50,0.0366,0.556,185155,0.79,0.000266,7,0.228,-6.333,0,0.047,127.011,4,0.18
4158,Little Big Town,2014-10-21,Pain Killer,7kieCiVmj4StWHclc04u3M,43,0.247,0.552,191600,0.734,0.0,6,0.358,-3.843,1,0.05,161.965,4,0.829
4159,FKJ,2014-07-21,Higher in Love,3uy0WUeHrujCPAdLeB4rDq,51,0.226,0.566,242045,0.661,0.0,4,0.112,-6.704,0,0.169,87.802,4,0.532
4160,Jason Mraz,2014-07-13,Quiet,5C1DKvqrab9YfhUNmiJGVf,42,0.641,0.596,258720,0.408,0.0,0,0.0973,-11.103,1,0.0404,76.97,4,0.359
4161,Ed Sheeran,2014-10-17,Don't - Don Diablo Remix,2B7YyjVl7dmgvnOhdZefqV,52,0.0112,0.69,249737,0.948,0.148,5,0.275,-2.587,0,0.0361,125.99,4,0.378
4162,HOMESHAKE,2014-10-07,Home at Last,2HjukRh8jwoQm3MAuqwpib,45,0.294,0.55,192103,0.473,0.505,9,0.087,-8.931,0,0.032,85.514,4,0.299
4163,Cody Johnson,2014-01-14,Holes,2MXE5cIWke4AVIrXpr9Fg5,41,0.0574,0.47,220533,0.572,0.0,8,0.0902,-5.707,1,0.0283,131.962,4,0.422
4164,AC/DC,2014-11-28,Play Ball,3fpzBeEHvuXKOl7QeVe1iz,55,6.71e-06,0.52,167133,0.872,0.246,0,0.207,-4.354,1,0.0383,120.006,4,0.449
4165,Kidz Bop Kids,2014-01-14,Cups,3hargi3xJHnCTw0H26nV2N,41,0.0389,0.854,126533,0.528,0.0,0,0.0361,-5.628,1,0.0383,129.98,4,0.947
4166,Tyga,2014-11-22,Bitch Betta Have My Money,5yPpCPB5D4RLFpCvaK3n0f,48,0.244,0.854,192183,0.741,0.00226,11,0.21,-7.957,0,0.192,97.978,4,0.67
4167,Mick Jenkins,2014-08-12,Comfortable,6s8uBC9oil1lRT31fbbLW9,44,0.136,0.493,255402,0.826,0.0,0,0.225,-6.901,0,0.202,162.526,5,0.649
4168,Casey Lee Williams,2014-12-02,Dream Come True,7iV4uUAKog0r7AZIZhiqIW,44,0.394,0.402,252467,0.783,0.0,7,0.242,-4.12,1,0.0891,200.281,4,0.59
4169,My Chemical Romance,2014-03-21,You Know What They Do to Guys Like Us in Prison,0xlO6Imwi6jaFlCNWWzS7z,47,0.00052,0.372,175080,0.893,3.75e-06,8,0.113,-4.115,1,0.0706,185.936,4,0.636
4170,Of Rust & Bone,2014-09-01,Next to You,1F0y4yHyvNXUE7DAdqKmsj,46,0.526,0.43,283665,0.335,0.00803,2,0.112,-11.838,1,0.048,153.657,4,0.0812
4171,Daniel Tiger’S Neighborhood,2014-03-05,When You're Sick Rest Is Best,00lHFZdHurZPG9F1zSclAe,42,0.46,0.598,66056,0.459,0.0,2,0.109,-10.755,1,0.0486,159.794,4,0.84
4172,The Pretty Reckless,2014-03-18,House On A Hill,41ryhONRomEaVAZUNolG7h,41,0.00222,0.449,279253,0.646,0.019,10,0.1,-5.389,0,0.0349,127.994,4,0.134
4173,Freddie Gibbs,2014-03-18,Scarface,6TTgbTWgNXgYnkRjgUvc1u,45,0.0249,0.576,126867,0.821,4.45e-05,11,0.329,-5.834,0,0.393,89.06,4,0.628
4174,AKMU,2014-04-07,Give Love,1nlKYpqe2qT1fwiXMr6ju3,54,0.332,0.793,176532,0.705,0.0,5,0.0751,-4.536,1,0.0695,95.989,4,0.841
4175,Kenny Chesney,2014-09-22,Beer Can Chicken,3X67nUl5Nei420ZEz8cFAu,42,0.00284,0.433,247267,0.871,0.0,7,0.0866,-4.61,1,0.0424,164.03,4,0.597
4176,Canton Jones,2014-04-01,Awesome Remix,7qAS3O94rSIbzwsPVBQhRc,43,0.0257,0.425,337653,0.894,0.0,1,0.339,-5.301,0,0.177,127.98,4,0.272
4177,Diana Krall,2014-10-21,In My Life,28pCUugff10DEjOtU2kKSS,43,0.963,0.374,231080,0.067,1.01e-05,10,0.113,-14.186,1,0.0358,145.31,3,0.295
4178,Patton Oswalt,2014-04-08,Adorable Racism,49PzqV9K80RSPjTwcT1cQm,43,0.908,0.59,314130,0.815,0.0,0,0.954,-6.984,1,0.934,56.285,5,0.195
4179,Greensky Bluegrass,2014-09-09,Forget Everything,5C7std6C9j5UpN7pW3tIqQ,41,0.317,0.599,189773,0.755,0.00244,4,0.11,-4.608,1,0.0253,110.885,4,0.401
4180,Brothers Osborne,2014-09-09,Stay A Little Longer - Demo,6WuDyzpi8uX8atZvIQGVbT,43,0.0911,0.629,255667,0.742,1.35e-05,6,0.0541,-5.957,1,0.0256,97.018,4,0.412
4181,Tony Bennett,2014-12-09,Winter Wonderland,6kkJlaBYdyFcwCg67hW40t,53,0.719,0.619,149307,0.509,1.84e-05,1,0.099,-6.664,1,0.0323,126.148,4,0.733
4182,Pierce Fulton,2014-05-27,Runaway - Radio Edit,7xR4i98bWKhTyp45sFcvbi,49,0.0657,0.608,193125,0.87,0.0,7,0.11,-4.639,1,0.0511,128.048,4,0.604
4183,Future Islands,2014-03-24,Like the Moon,2ZJBl3HBmjRxDJOkNIGSBR,50,0.0787,0.772,279547,0.787,0.00436,9,0.0728,-5.595,0,0.0423,120.017,4,0.89
4184,Meek Mill,2014-05-06,Off The Corner (feat. Rick Ross),4us7NyQwga5XuGOuvC0L8S,44,0.0172,0.767,224303,0.63,0.0,2,0.362,-3.413,1,0.161,139.961,4,0.124
4185,Chase Rice,2014-08-19,We Goin' out,7mgKiLuGFiuKCDnKlIhDHI,42,0.00174,0.469,209301,0.909,1.8e-05,0,0.683,-4.882,1,0.0824,156.108,4,0.385
4186,Lowercase Noises,2014-05-14,Silence of Siberia,21cUwlOjOehy98jgn29cTv,46,0.873,0.121,446937,0.217,0.937,4,0.124,-18.448,1,0.0366,80.207,4,0.0362
4187,Wu-Tang Clan,2014-11-28,Ruckus in B Minor,0U7Hho5psdKZwyC8HMHxfq,44,0.333,0.484,324733,0.913,0.0,4,0.589,-4.631,0,0.444,92.715,4,0.621
4188,Mustard,2014-08-11,4 Digits,0WtHRqsj9cIjU0vNcX02W6,44,0.0396,0.647,191413,0.345,0.0,10,0.0963,-10.994,1,0.043,95.561,4,0.259
4189,Tom Petty and the Heartbreakers,2014-07-29,U Get Me High,2rlhuKi3o7oySloqWw5TUa,43,0.00118,0.612,251853,0.559,0.00837,4,0.13,-4.915,1,0.0264,101.456,4,0.775
4190,Faye Wong,2014-11-07,匆匆那年,3z4leqkfSaXQPAyGwQruTe,52,0.954,0.547,241000,0.343,0.00112,10,0.113,-10.475,0,0.0301,127.977,3,0.401
4191,Gilberto Gil,2014-04-01,Aos Pés da Cruz,5JpzCoU3507wF3znYcQbFA,55,0.9,0.732,195200,0.3,0.208,4,0.117,-15.131,1,0.099,169.157,4,0.55
4192,Juanes,2014-01-01,La Luz,6Kmh3xMuKdT3elxaKMtr4d,53,0.1,0.622,176987,0.981,0.0,1,0.115,-3.803,0,0.0502,157.976,4,0.889
4193,Carlos Vives,2014-05-13,El Mar de Sus Ojos (feat. ChocQuibTown),0HRMIu0FgBAkY0r8XGzExe,55,0.019,0.67,233773,0.926,0.0,11,0.12,-4.429,1,0.0939,101.985,4,0.737
4194,Tycho,2014-03-18,See,5ntMi72LCYmpGFiEbsrE48,44,0.0173,0.658,318490,0.816,0.892,0,0.144,-6.595,1,0.035,126.991,4,0.572
4195,Ty Segall,2014-07-22,Feel,62xDnWgrIAFlNSLLYH5r1z,48,0.000533,0.393,255227,0.862,0.0629,1,0.127,-6.681,1,0.0731,99.233,4,0.392
4196,Cody Johnson,2014-01-14,Bottle It Up,6zZsGKDtt9wpuuXOSswTYy,41,0.33,0.51,200342,0.82,0.0,1,0.648,-3.884,1,0.0669,166.046,4,0.807
4197,Mitski,2014-11-11,Jobless Monday,1XXA4Lok0sIaeHdCPkkCxD,43,0.00106,0.433,126747,0.442,0.0136,5,0.123,-11.217,1,0.03,100.019,4,0.203
4198,Gerard Way,2014-08-22,Millions,3WLBoX1iX4ljJpR7SEeadm,46,0.0011,0.453,208280,0.988,2.83e-05,7,0.158,-4.607,1,0.101,137.053,4,0.156
4199,Michael Cera,2014-12-09,Anyone Else but You,60nfOJJ1xFVVAO1qCpngX6,42,0.789,0.365,116707,0.503,0.00218,7,0.521,-11.119,1,0.0997,145.623,4,0.355
4200,Mannheim Steamroller,2014-10-21,Deck the Halls,7fJ5UWPgluvIsZHcMPhapf,43,0.0258,0.473,211264,0.785,0.211,10,0.117,-6.835,1,0.0275,80.078,4,0.458
4201,Soul Majestic,2014-05-13,New World Rising,5iD9yLR6kxI6SxlC3lfgiY,43,0.0163,0.793,247644,0.539,1.06e-05,7,0.031,-6.075,0,0.0494,79.985,4,0.682
4202,EXID,2014-08-28,Up & Down,5p1PL2Gz532ziKatpyjSNh,51,0.002,0.713,189883,0.827,1.36e-06,7,0.229,-2.666,1,0.0353,112.011,4,0.379
4203,Waterparks,2014-06-04,I'm a Natural Blue,0B78XtSkgPthLM7zvcTPN4,45,0.000205,0.407,206983,0.903,0.0,6,0.468,-3.448,0,0.0982,162.756,4,0.41
4204,Zedd,2014-01-01,Find You - Acoustic - Live In Los Angeles,1CnOUJzM9F5JHUVepMQ2Dt,50,0.786,0.454,197008,0.436,0.0,1,0.0912,-4.754,1,0.0334,121.917,4,0.296
4205,Conjunto Peña Blanca,2014-08-05,Otro Dia Mas Sin Verte,6eNJ4hCzJvXJ36TeUYDPxE,43,0.199,0.758,223019,0.758,0.00109,7,0.209,-3.946,1,0.0438,116.016,4,0.341
4206,Angel Olsen,2014-11-18,Windows,0dV5sMWcqcxTCkLfXv4yt8,47,0.718,0.407,247813,0.304,0.00312,6,0.112,-12.179,1,0.0384,125.515,4,0.0775
4207,Chris Webby,2014-10-27,Ohh Noo (feat. Jarren Benton & Tech N9ne),0qowHWvFlWkqq35JXThjM2,43,0.00819,0.804,288040,0.841,0.0,2,0.345,-5.428,0,0.0905,118.019,4,0.226
4208,Mitski,2014-11-11,Drunk Walk Home,0r7UEhhOH1DJQYVPJ1NwOQ,43,0.0018,0.331,155507,0.358,1.54e-05,9,0.189,-7.627,1,0.0339,172.652,3,0.325
4209,Joyce Manor,2014-07-22,Schley,2PcaadgwkqLEAOjDR0oPdy,42,0.00302,0.454,127360,0.89,0.000122,0,0.223,-1.438,1,0.0698,118.024,4,0.575
